Name,GPU Name,Architecture,Foundry,Process Size,Transistor Count,Die Size,Release Date,Generation,Base Clock,Boost Clock,Memory Clock,Memory Size,Memory Type,Memory Bus,Memory Bandwidth,Shading Units,TMUs,ROPs,Compute Units,L0 Cache,L1 Cache,L2 Cache,L3 Cache,Pixel Rate,Texture Rate,Floating Point Performance 32-bit,Floating Point Performance 64-bit,TDP,DirectX,OpenGL,Vulkan,Shader Model,SMM Count,SM Count,Tensor Cores,RT Cores
GeForce RTX 2070 Mobile,TU106,Turing,TSMC,12.0,10800000.0,445.0,2019-01-29 00:00:00,GeForce 20 Mobile,1215.0,1440.0,1750.0,8192.0,DDR6,256.0,448.0,2304.0,144.0,64.0,,,64.0,4.0,,92.16,207.4,6636.0,207.4,115.0,12 Ultimate,4.6,1.3,6.0,,36.0,288.0,"36.0"
GeForce RTX 2080 Max-Q,TU104,Turing,TSMC,12.0,13600000.0,545.0,2019-01-29 00:00:00,GeForce 20 Mobile,735.0,1095.0,1500.0,8192.0,DDR6,256.0,384.0,2944.0,184.0,64.0,,,64.0,4.0,,70.08,201.5,6447.0,201.5,80.0,12 Ultimate,4.6,1.3,6.0,,46.0,368.0,"46.0"
GeForce RTX 2080 Mobile,TU104,Turing,TSMC,12.0,13600000.0,545.0,2019-01-29 00:00:00,GeForce 20 Mobile,1380.0,1590.0,1750.0,8192.0,DDR6,256.0,448.0,2944.0,184.0,64.0,,,64.0,4.0,,101.8,292.6,9362.0,292.6,150.0,12 Ultimate,4.6,1.3,6.0,,46.0,368.0,"46.0"
Jetson Nano,GM20B,Maxwell 2.0,TSMC,20.0,2000000.0,118.0,2019-03-01 00:00:00,Tegra,640.0,921.0,1600.0,4096.0,DDR4,64.0,25.6,128.0,16.0,16.0,,,48.0,0.25,,14.74,14.74,235.8,7.368,10.0,12,4.6,1.1,6.0,1.0,,,
P106M,GP106,Pascal,TSMC,16.0,4400000.0,200.0,2019-01-23 00:00:00,Mining GPUs,,,1502.0,4096.0,DDR5,128.0,96.13,1152.0,72.0,32.0,,,48.0,1.25,,41.31,92.95,2974.0,92.95,75.0,12,4.6,1.3,6.0,,9.0,,
Quadro P2000 Mobile,GP106,Pascal,TSMC,16.0,4400000.0,200.0,2019-02-15 00:00:00,Quadro Pascal-M,1291.0,1291.0,1502.0,3840.0,DDR5,128.0,96.13,1152.0,72.0,32.0,,,48.0,1.25,,41.31,92.95,2974.0,92.95,75.0,12,4.6,1.3,6.0,,9.0,,
Quadro P520 Max-Q,GP108,Pascal,Samsung,14.0,1800000.0,74.0,2019-05-23 00:00:00,Quadro Pascal-M,1303.0,1493.0,1375.0,4096.0,DDR5,64.0,44.0,384.0,24.0,16.0,,,48.0,0.5,,23.89,35.83,1.147,35.83,18.0,12,4.6,1.3,6.0,,3.0,,
Quadro P520 Mobile,GP108,Pascal,Samsung,14.0,1800000.0,74.0,2019-05-23 00:00:00,Quadro Pascal-M,1303.0,1493.0,1502.0,2048.0,DDR5,64.0,48.06,384.0,24.0,16.0,,,48.0,0.5,,23.89,35.83,1.147,35.83,18.0,12,4.6,1.3,6.0,,3.0,,
Quadro RTX 3000 Max-Q,TU106,Turing,TSMC,12.0,10800000.0,445.0,2019-05-27 00:00:00,Quadro Turing-M,600.0,1215.0,1500.0,6144.0,DDR6,192.0,288.0,1920.0,120.0,64.0,,,64.0,3.0,,77.76,145.8,4666.0,145.8,60.0,12 Ultimate,4.6,1.3,6.0,,30.0,240.0,"30.0"
Quadro RTX 3000 Mobile,TU106,Turing,TSMC,12.0,10800000.0,445.0,2019-05-27 00:00:00,Quadro Turing-M,945.0,1380.0,1750.0,6144.0,DDR6,192.0,336.0,1920.0,120.0,64.0,,,64.0,3.0,,88.32,165.6,5299.0,165.6,80.0,12 Ultimate,4.6,1.3,6.0,,30.0,240.0,"30.0"
Quadro RTX 3000 Mobile Refresh,TU106,Turing,TSMC,12.0,10800000.0,445.0,2019-05-27 00:00:00,Quadro Turing-M,945.0,1380.0,1750.0,6144.0,DDR6,192.0,336.0,1920.0,120.0,64.0,,,64.0,4.0,,88.32,165.6,5299.0,165.6,80.0,12 Ultimate,4.6,1.3,6.0,,30.0,240.0,"30.0"
Quadro RTX 3000 X2 Mobile,TU106,Turing,TSMC,12.0,10800000.0,445.0,2019-05-27 00:00:00,Quadro Turing-M,945.0,1380.0,1750.0,6144.0,DDR6,192.0,336.0,1920.0,120.0,64.0,,,64.0,4.0,,88.32,165.6,5299.0,165.6,160.0,12 Ultimate,4.6,1.3,6.0,,30.0,240.0,"30.0"
Quadro RTX 4000 Max-Q,TU104,Turing,TSMC,12.0,13600000.0,545.0,2019-05-27 00:00:00,Quadro Turing-M,780.0,1380.0,1500.0,8192.0,DDR6,256.0,384.0,2560.0,160.0,64.0,,,64.0,4.0,,88.32,220.8,7066.0,220.8,80.0,12 Ultimate,4.6,1.3,6.0,,40.0,320.0,"40.0"
Quadro RTX 4000 Mobile,TU104,Turing,TSMC,12.0,13600000.0,545.0,2019-05-27 00:00:00,Quadro Turing-M,1110.0,1560.0,1750.0,8192.0,DDR6,256.0,448.0,2560.0,160.0,64.0,,,64.0,4.0,,99.84,249.6,7987.0,249.6,110.0,12 Ultimate,4.6,1.3,6.0,,40.0,320.0,"40.0"
Quadro RTX 5000 Max-Q,TU104,Turing,TSMC,12.0,13600000.0,545.0,2019-05-27 00:00:00,Quadro Turing-M,600.0,1350.0,1500.0,16384.0,DDR6,256.0,384.0,3072.0,192.0,64.0,,,64.0,4.0,,86.4,259.2,8294.0,259.2,80.0,12 Ultimate,4.6,1.3,6.0,,48.0,384.0,"48.0"
Quadro RTX 5000 Mobile,TU104,Turing,TSMC,12.0,13600000.0,545.0,2019-05-27 00:00:00,Quadro Turing-M,1035.0,1530.0,1750.0,16384.0,DDR6,256.0,448.0,3072.0,192.0,64.0,,,64.0,4.0,,97.92,293.8,9400.0,293.8,110.0,12 Ultimate,4.6,1.3,6.0,,48.0,384.0,"48.0"
Quadro RTX 6000 Mobile,TU102,Turing,TSMC,12.0,18600000.0,754.0,2019-09-04 00:00:00,Quadro Turing-M,1275.0,1455.0,1750.0,24576.0,DDR6,384.0,672.0,4608.0,288.0,96.0,,,64.0,6.0,,139.7,419.0,13410.0,419.0,,12 Ultimate,4.6,1.3,6.0,,72.0,576.0,"72.0"
Quadro T1000 Max-Q,TU117,Turing,TSMC,12.0,4700000.0,200.0,2019-05-27 00:00:00,Quadro Turing-M,765.0,1350.0,1250.0,4096.0,DDR5,128.0,80.0,896.0,56.0,32.0,,,64.0,1.0,,43.2,75.6,2419.0,75.6,50.0,12,4.6,1.3,6.0,,14.0,,
Quadro T1000 Mobile,TU117,Turing,TSMC,12.0,4700000.0,200.0,2019-05-27 00:00:00,Quadro Turing-M,1395.0,1455.0,2001.0,4096.0,DDR5,128.0,128.1,896.0,56.0,32.0,,,64.0,1.0,,46.56,81.48,2607.0,81.48,50.0,12,4.6,1.3,6.0,,14.0,,
Quadro T2000 Max-Q,TU117,Turing,TSMC,12.0,4700000.0,200.0,2019-05-27 00:00:00,Quadro Turing-M,1035.0,1395.0,1250.0,4096.0,DDR5,128.0,80.0,1024.0,64.0,32.0,,,64.0,1.0,,44.64,89.28,2857.0,89.28,40.0,12,4.6,1.3,6.0,,16.0,,
Quadro T2000 Mobile,TU117,Turing,TSMC,12.0,4700000.0,200.0,2019-05-27 00:00:00,Quadro Turing-M,1575.0,1785.0,2001.0,4096.0,DDR5,128.0,128.1,1024.0,64.0,32.0,,,64.0,1.0,,57.12,114.2,3656.0,114.2,60.0,12,4.6,1.3,6.0,,16.0,,
Radeon 540X Mobile,Lexa,GCN 4.0,GlobalFoundries,14.0,2200000.0,103.0,2018-09-05 00:00:00,Polaris Mobile,980.0,1046.0,1500.0,2048.0,DDR5,64.0,48.0,512.0,32.0,16.0,8.0,,16.0,0.5,,16.74,33.47,1.071,66.94,50.0,12,4.6,1.3,6.0,,,,
Radeon 550X Mobile,Polaris 23,GCN 4.0,GlobalFoundries,14.0,2200000.0,103.0,2018-04-11 00:00:00,Polaris Mobile,,,1000.0,2048.0,DDR5,64.0,32.0,640.0,40.0,16.0,10.0,,16.0,0.25,,17.31,43.28,1.385,86.56,50.0,12,4.6,1.3,6.0,,,,
Radeon Pro 555X,Polaris 21,GCN 4.0,GlobalFoundries,14.0,3000000.0,123.0,2018-07-16 00:00:00,Radeon Pro Mac,,,1470.0,4096.0,DDR5,128.0,94.08,768.0,48.0,16.0,12.0,,16.0,1.0,,14.51,43.54,1.393,87.07,75.0,12,4.6,1.3,6.0,,,,
Radeon Pro 560X,Polaris 21,GCN 4.0,GlobalFoundries,14.0,3000000.0,123.0,2018-07-16 00:00:00,Radeon Pro Mac,,,1470.0,4096.0,DDR5,128.0,94.08,1024.0,64.0,16.0,16.0,,16.0,1.0,,16.06,64.26,2056.0,128.5,75.0,12,4.6,1.3,6.0,,,,
Radeon Pro Vega 16,Vega 12,GCN 5.0,GlobalFoundries,14.0,,,2018-11-14 00:00:00,Radeon Pro Mac,815.0,1190.0,1200.0,4096.0,HBM2,1024.0,307.2,1024.0,64.0,32.0,16.0,,16.0,1.0,,38.08,76.16,2437.0,152.3,75.0,12,4.6,1.3,6.0,,,,
Radeon Pro Vega 20,Vega 12,GCN 5.0,GlobalFoundries,14.0,,,2018-11-14 00:00:00,Radeon Pro Mac,815.0,1283.0,740.0,4096.0,HBM2,1024.0,189.4,1280.0,80.0,32.0,20.0,,16.0,1.0,,41.06,102.6,3284.0,205.3,100.0,12,4.6,1.3,6.0,,,,
Radeon Pro WX Vega M GL,Polaris 22,GCN 4.0,GlobalFoundries,14.0,5000000.0,208.0,2018-04-24 00:00:00,Vega,931.0,1011.0,700.0,4096.0,HBM2,1024.0,179.2,1280.0,80.0,32.0,20.0,,16.0,1.0,,32.35,80.88,2588.0,161.8,65.0,12,4.6,1.3,6.0,,,,
Radeon RX 540X Mobile,Polaris 23,GCN 4.0,GlobalFoundries,14.0,2200000.0,103.0,2018-04-11 00:00:00,Polaris Mobile,1124.0,1211.0,1500.0,2048.0,DDR5,128.0,96.0,512.0,32.0,16.0,8.0,,16.0,0.5,,19.38,38.75,1.24,77.5,50.0,12,4.6,1.3,6.0,,,,
Radeon RX 550X Mobile,Polaris 23,GCN 4.0,GlobalFoundries,14.0,2200000.0,103.0,2018-04-11 00:00:00,Polaris Mobile,1100.0,1176.0,1500.0,2048.0,DDR5,64.0,48.0,640.0,40.0,16.0,10.0,,16.0,0.5,,18.82,47.04,1505.0,94.08,50.0,12,4.6,1.3,6.0,,,,
Radeon RX 560X Mobile,Polaris 21,GCN 4.0,GlobalFoundries,14.0,3000000.0,123.0,2018-04-11 00:00:00,Polaris Mobile,,,1450.0,4096.0,DDR5,128.0,92.8,1024.0,64.0,16.0,16.0,,16.0,1.0,,20.4,81.6,2611.0,163.2,65.0,12,4.6,1.3,6.0,,,,
Radeon RX 560X Mobile,Polaris 21,GCN 4.0,GlobalFoundries,14.0,3000000.0,123.0,2018-04-11 00:00:00,Polaris Mobile,,,1750.0,4096.0,DDR5,128.0,112.0,1024.0,64.0,16.0,16.0,,16.0,1.0,,20.4,81.6,2611.0,163.2,65.0,12,4.6,1.3,6.0,,,,
Radeon RX 560X Mobile,Polaris 21,GCN 4.0,GlobalFoundries,14.0,3000000.0,123.0,2018-04-11 00:00:00,Polaris Mobile,1175.0,1202.0,1500.0,2048.0,DDR5,128.0,96.0,1024.0,64.0,16.0,16.0,,16.0,1.0,,19.23,76.93,2462.0,153.9,65.0,12,4.6,1.3,6.0,,,,
Radeon RX 580X Mobile,Polaris 20,GCN 4.0,GlobalFoundries,14.0,5700000.0,232.0,2018-04-11 00:00:00,Polaris Mobile,,,2000.0,8192.0,DDR5,256.0,256.0,2304.0,144.0,32.0,36.0,,16.0,2.0,,40.51,182.3,5834.0,364.6,100.0,12,4.6,1.3,6.0,,,,
Radeon RX Vega 56 Mobile,Vega 10,GCN 5.0,GlobalFoundries,14.0,12500000.0,495.0,2018-06-01 00:00:00,Polaris Mobile,1138.0,1301.0,800.0,8192.0,HBM2,2048.0,409.6,3584.0,224.0,64.0,56.0,,16.0,4.0,,83.26,291.4,9326.0,582.8,120.0,12,4.6,1.3,6.0,,,,
Radeon RX Vega M GH,Polaris 22,GCN 4.0,GlobalFoundries,14.0,5000000.0,208.0,2018-02-01 00:00:00,Vega,1063.0,1190.0,800.0,4096.0,HBM2,1024.0,204.8,1536.0,96.0,64.0,24.0,,16.0,1.0,,76.16,114.2,3656.0,228.5,100.0,12,4.6,1.3,6.0,,,,
Radeon RX Vega M GL,Polaris 22,GCN 4.0,GlobalFoundries,14.0,5000000.0,208.0,2018-02-01 00:00:00,Vega,931.0,1011.0,700.0,4096.0,HBM2,1024.0,179.2,1280.0,80.0,32.0,20.0,,16.0,1.0,,32.35,80.88,2588.0,161.8,65.0,12,4.6,1.3,6.0,,,,
Radeon Vega 3 Mobile,Raven-M,GCN 5.0,GlobalFoundries,14.0,4940000.0,210.0,2018-01-08 00:00:00,Vega IGP,300.0,1101.0,,,shared,,,192.0,12.0,4.0,3.0,,,,,4.404,13.21,422.8,26.42,15.0,12,4.6,1.3,6.0,,,,
Radeon Vega 6 Mobile,Raven-M,GCN 5.0,GlobalFoundries,14.0,4940000.0,210.0,2018-01-08 00:00:00,Vega IGP,300.0,1101.0,,,shared,,,384.0,24.0,8.0,6.0,,,,,8.808,26.42,845.6,52.85,15.0,12,4.6,1.3,6.0,,,,
Iris Plus Graphics 655 Mobile,Coffee Lake GT3e,Generation 9.5,Intel,14.0,,,2018-04-03 00:00:00,HD Graphics-M,300.0,1050.0,,,shared,,,384.0,48.0,6.0,,,,,,6.3,50.4,806.4,201.6,15.0,12,4.6,1.3,6.0,,,,
UHD Graphics 610 Mobile,Coffee Lake GT1,Generation 9.5,Intel,14.0,,,2018-04-03 00:00:00,HD Graphics-M,300.0,900.0,,,shared,,,96.0,12.0,2.0,,,,,,1.8,10.8,172.8,43.2,15.0,12,4.6,1.3,6.0,,,,
UHD Graphics 615 Mobile,Amber Lake GT2,Generation 9.5,Intel,14.0,,,2018-11-07 00:00:00,HD Graphics-T,300.0,900.0,,,shared,,,192.0,24.0,3.0,,,,,,2.7,21.6,345.6,86.4,15.0,12,4.6,1.3,6.0,,,,
UHD Graphics 617 Mobile,Amber Lake GT2,Generation 9.5,Intel,14.0,,,2018-11-07 00:00:00,HD Graphics-T,300.0,1050.0,,,shared,,,192.0,24.0,3.0,,,,,,3.15,25.2,403.2,100.8,15.0,12,4.6,1.3,6.0,,,,
UHD Graphics 620 Mobile,Whiskey Lake GT2,Generation 9.5,Intel,14.0,,,2018-08-28 00:00:00,HD Graphics-M,300.0,1000.0,,,shared,,,192.0,24.0,3.0,,,,,,3.0,24.0,384.0,96.0,15.0,12,4.6,1.3,6.0,,,,
UHD Graphics 630 Mobile,Coffee Lake GT2,Generation 9.5,Intel,14.0,,,2018-04-03 00:00:00,HD Graphics-M,350.0,1000.0,,,shared,,,192.0,24.0,3.0,,,,,,3.0,24.0,384.0,96.0,15.0,12,4.6,1.3,6.0,,,,
UHD Graphics P630 Mobile,Coffee Lake GT2,Generation 9.5,Intel,14.0,,,2018-05-24 00:00:00,HD Graphics-WM,350.0,1200.0,,,shared,,,192.0,24.0,3.0,,,,,,3.6,28.8,460.8,115.2,15.0,12,4.6,1.3,6.0,,,,
GeForce GTX 1050 Max-Q,GP107,Pascal,Samsung,14.0,3300000.0,132.0,2018-01-03 00:00:00,GeForce 10 Mobile,1000.0,1139.0,1752.0,4096.0,DDR5,128.0,112.1,640.0,40.0,16.0,,,48.0,1.0,,18.22,45.56,1.458,45.56,75.0,12,4.6,1.3,6.0,,5.0,,
GeForce GTX 1050 Ti Max-Q,GP107,Pascal,Samsung,14.0,3300000.0,132.0,2018-01-03 00:00:00,GeForce 10 Mobile,1152.0,1291.0,1752.0,4096.0,DDR5,128.0,112.1,768.0,48.0,32.0,,,48.0,1.0,,41.31,61.97,1983.0,61.97,75.0,12,4.6,1.3,6.0,,6.0,,
Jetson AGX Xavier 16 GB,GV10B,Volta,TSMC,12.0,9000000.0,350.0,2018-10-01 00:00:00,Tegra,854.0,1377.0,2133.0,16384.0,DDR4,256.0,136.5,512.0,32.0,16.0,,,128.0,0.5,,22.03,44.06,1.41,705.0,30.0,12,4.6,1.2,6.0,,8.0,64.0,
Jetson AGX Xavier 32 GB,GV10B,Volta,TSMC,12.0,9000000.0,350.0,2018-10-01 00:00:00,Tegra,854.0,1377.0,2133.0,32768.0,DDR4,256.0,136.5,512.0,32.0,16.0,,,128.0,0.5,,22.03,44.06,1.41,705.0,30.0,12,4.6,1.2,6.0,,8.0,64.0,
Quadro P3200 Max-Q,GP104,Pascal,TSMC,16.0,7200000.0,314.0,2018-02-21 00:00:00,Quadro Pascal-M,1139.0,1404.0,1753.0,6144.0,DDR5,192.0,168.3,1792.0,112.0,64.0,,,48.0,1.5,,89.86,157.2,5032.0,157.2,75.0,12,4.6,1.3,6.0,,14.0,,
Quadro P3200 Mobile,GP104,Pascal,TSMC,16.0,7200000.0,314.0,2018-02-21 00:00:00,Quadro Pascal-M,1328.0,1543.0,1752.0,6144.0,DDR5,192.0,168.2,1792.0,112.0,64.0,,,48.0,1.5,,98.75,172.8,5530.0,172.8,75.0,12,4.6,1.3,6.0,,14.0,,
Quadro P4200 Max-Q,GP104,Pascal,TSMC,16.0,7200000.0,314.0,2018-02-21 00:00:00,Quadro Pascal-M,1215.0,1480.0,1753.0,8192.0,DDR5,256.0,224.4,2304.0,144.0,64.0,,,48.0,2.0,,94.72,213.1,6820.0,213.1,100.0,12,4.6,1.3,6.0,,18.0,,
Quadro P4200 Mobile,GP104,Pascal,TSMC,16.0,7200000.0,314.0,2018-02-21 00:00:00,Quadro Pascal-M,1418.0,1594.0,1753.0,8192.0,DDR5,256.0,224.4,2304.0,144.0,64.0,,,48.0,2.0,,102.0,229.5,7345.0,229.5,100.0,12,4.6,1.3,6.0,,18.0,,
Quadro P500 Mobile,GP108,Pascal,Samsung,14.0,1800000.0,74.0,2018-01-05 00:00:00,Quadro Pascal-M,1455.0,1519.0,1253.0,2048.0,DDR5,64.0,40.1,256.0,16.0,16.0,,,48.0,0.5,,24.3,24.3,777.7,24.3,18.0,12,4.6,1.3,6.0,,2.0,,
Quadro P5200 Max-Q,GP104,Pascal,TSMC,16.0,7200000.0,314.0,2018-02-21 00:00:00,Quadro Pascal-M,1316.0,1569.0,1804.0,16384.0,DDR5,256.0,230.9,2560.0,160.0,64.0,,,48.0,2.0,,100.4,251.0,8032.999999999999,251.0,100.0,12,4.6,1.3,6.0,,20.0,,
Quadro P5200 Mobile,GP104,Pascal,TSMC,16.0,7200000.0,314.0,2018-02-21 00:00:00,Quadro Pascal-M,1582.0,1759.0,1804.0,16384.0,DDR5,256.0,230.9,2560.0,160.0,64.0,,,48.0,2.0,,112.6,281.4,9006.0,281.4,100.0,12,4.6,1.3,6.0,,20.0,,
Quadro P620 Mobile,GP107,Pascal,Samsung,14.0,3300000.0,132.0,2018-02-01 00:00:00,Quadro Pascal-M,1177.0,1443.0,1502.0,4096.0,DDR5,128.0,96.13,512.0,32.0,16.0,,,48.0,1.0,,23.09,46.18,1.478,46.18,40.0,12,4.6,1.3,6.0,,4.0,,
Radeon 520 Mobile DDR3,Banks,GCN 1.0,TSMC,28.0,690000000.0,56.0,2017-04-18 00:00:00,Polaris Mobile,,,1000.0,2048.0,DDR3,64.0,16.0,320.0,20.0,8.0,5.0,,16.0,0.125,,8.24,20.6,659.2,41.2,50.0,12,4.6,1.2.170,6.0,,,,
Radeon 520 Mobile GDDR5,Banks,GCN 1.0,TSMC,28.0,690000000.0,56.0,2017-04-18 00:00:00,Polaris Mobile,,,1125.0,2048.0,DDR5,64.0,36.0,320.0,20.0,8.0,5.0,,16.0,0.125,,8.24,20.6,659.2,41.2,50.0,12,4.6,1.2.170,6.0,,,,
Radeon 530 Mobile DDR3,Weston,GCN 3.0,TSMC,28.0,1550000.0,125.0,2017-04-18 00:00:00,Polaris Mobile,730.0,1021.0,900.0,2048.0,DDR3,64.0,14.4,384.0,24.0,8.0,6.0,,16.0,0.125,,8.168,24.5,784.1,49.01,50.0,12,4.6,1.2.170,6.0,,,,
Radeon 530 Mobile GDDR5,Weston,GCN 3.0,TSMC,28.0,1550000.0,125.0,2017-04-18 00:00:00,Polaris Mobile,730.0,891.0,900.0,2048.0,DDR5,64.0,28.8,384.0,24.0,8.0,6.0,,16.0,0.125,,7.128,21.38,684.3,42.77,50.0,12,4.6,1.2.170,6.0,,,,
Radeon 530X Mobile,Polaris 24,GCN 3.0,TSMC,28.0,1550000.0,125.0,2017-04-18 00:00:00,Polaris Mobile,730.0,1024.0,1125.0,2048.0,DDR5,64.0,36.0,384.0,24.0,8.0,6.0,,16.0,0.125,,8.192,24.58,786.4,49.15,50.0,12,4.6,1.2.170,6.0,,,,
Radeon 535 Mobile,Polaris 24,GCN 3.0,TSMC,28.0,1550000.0,125.0,2017-04-18 00:00:00,Polaris Mobile,730.0,984.0,1125.0,2048.0,DDR5,64.0,36.0,384.0,24.0,8.0,6.0,,16.0,0.125,,7.872,23.62,755.7,47.23,50.0,12,4.6,1.2.170,6.0,,,,
Radeon E9171 MCM,Lexa,GCN 4.0,GlobalFoundries,14.0,2200000.0,103.0,2017-10-03 00:00:00,Embedded,1124.0,1219.0,1500.0,4096.0,DDR5,128.0,96.0,512.0,32.0,16.0,8.0,,16.0,0.5,,19.5,39.01,1.248,78.02,40.0,12,4.6,1.3,6.0,,,,
Radeon E9172 MXM,Lexa,GCN 4.0,GlobalFoundries,14.0,2200000.0,103.0,2017-10-03 00:00:00,Embedded,1124.0,1219.0,1500.0,2048.0,DDR5,64.0,48.0,512.0,32.0,16.0,8.0,,16.0,0.25,,19.5,39.01,1.248,78.02,35.0,12,4.6,1.3,6.0,,,,
Radeon E9173 PCIe,Lexa,GCN 4.0,GlobalFoundries,14.0,2200000.0,103.0,2017-10-03 00:00:00,Embedded,1124.0,1219.0,1500.0,2048.0,DDR5,64.0,48.0,512.0,32.0,16.0,8.0,,16.0,0.25,,19.5,39.01,1.248,78.02,35.0,12,4.6,1.3,6.0,,,,
Radeon E9174 MXM,Lexa,GCN 4.0,GlobalFoundries,14.0,2200000.0,103.0,2017-10-03 00:00:00,Embedded,1124.0,1219.0,1500.0,4096.0,DDR5,128.0,96.0,512.0,32.0,16.0,8.0,,16.0,0.5,,19.5,39.01,1.248,78.02,50.0,12,4.6,1.3,6.0,,,,
Radeon E9175 PCIe,Lexa,GCN 4.0,GlobalFoundries,14.0,2200000.0,103.0,2017-10-03 00:00:00,Embedded,1124.0,1219.0,1500.0,4096.0,DDR5,128.0,96.0,512.0,32.0,16.0,8.0,,16.0,0.5,,19.5,39.01,1.248,78.02,50.0,12,4.6,1.3,6.0,,,,
Radeon Pro 555,Polaris 21,GCN 4.0,GlobalFoundries,14.0,3000000.0,123.0,2017-06-05 00:00:00,Radeon Pro Mac,,,1275.0,2048.0,DDR5,128.0,81.6,768.0,48.0,16.0,12.0,,16.0,1.0,,13.6,40.8,1.306,81.6,75.0,12,4.6,1.3,6.0,,,,
Radeon Pro 560,Polaris 21,GCN 4.0,GlobalFoundries,14.0,3000000.0,123.0,2017-04-18 00:00:00,Radeon Pro Mac,,,1270.0,4096.0,DDR5,128.0,81.28,1024.0,64.0,16.0,16.0,,16.0,1.0,,14.51,58.05,1858.0,116.1,75.0,12,4.6,1.3,6.0,,,,
Radeon Pro 570,Ellesmere,GCN 4.0,GlobalFoundries,14.0,5700000.0,232.0,2017-06-05 00:00:00,Radeon Pro Mac,1000.0,1105.0,1695.0,4096.0,DDR5,256.0,217.0,1792.0,112.0,32.0,28.0,,16.0,2.0,,35.36,123.8,3960.0,247.5,150.0,12,4.6,1.3,6.0,,,,
Radeon Pro 575,Ellesmere,GCN 4.0,GlobalFoundries,14.0,5700000.0,232.0,2017-06-05 00:00:00,Radeon Pro Mac,,,1695.0,4096.0,DDR5,256.0,217.0,2048.0,128.0,32.0,32.0,,16.0,2.0,,35.07,140.3,4489.0,280.6,150.0,12,4.6,1.3,6.0,,,,
Radeon Pro 580,Ellesmere,GCN 4.0,GlobalFoundries,14.0,5700000.0,232.0,2017-06-05 00:00:00,Radeon Pro Mac,1100.0,1200.0,1695.0,8192.0,DDR5,256.0,217.0,2304.0,144.0,32.0,36.0,,16.0,2.0,,38.4,172.8,5530.0,345.6,185.0,12,4.6,1.3,6.0,,,,
Radeon Pro Vega 56,Vega 10,GCN 5.0,GlobalFoundries,14.0,12500000.0,495.0,2017-08-14 00:00:00,Radeon Pro Mac,1138.0,1250.0,786.0,8192.0,HBM2,2048.0,402.4,3584.0,224.0,64.0,56.0,,16.0,4.0,,80.0,280.0,8960.0,560.0,210.0,12,4.6,1.3,6.0,,,,
Radeon Pro Vega 64,Vega 10,GCN 5.0,GlobalFoundries,14.0,12500000.0,495.0,2017-06-27 00:00:00,Radeon Pro Mac,1250.0,1350.0,786.0,16384.0,HBM2,2048.0,402.4,4096.0,256.0,64.0,64.0,,16.0,4.0,,86.4,345.6,11060.0,691.2,250.0,12,4.6,1.3,6.0,,,,
Radeon Pro WX 4130 Mobile,Baffin,GCN 4.0,GlobalFoundries,14.0,3000000.0,123.0,2017-03-01 00:00:00,Radeon Pro Mobile,1002.0,1053.0,1500.0,2048.0,DDR5,128.0,96.0,640.0,40.0,16.0,10.0,,16.0,1.0,,16.85,42.12,1.348,84.24,50.0,12,4.6,1.3,6.0,,,,
Radeon Pro WX 4150 Mobile,Baffin,GCN 4.0,GlobalFoundries,14.0,3000000.0,123.0,2017-03-01 00:00:00,Radeon Pro Mobile,1002.0,1053.0,1500.0,4096.0,DDR5,128.0,96.0,896.0,56.0,16.0,14.0,,16.0,1.0,,16.85,58.97,1887.0,117.9,50.0,12,4.6,1.3,6.0,,,,
Radeon Pro WX 4170 Mobile,Baffin,GCN 4.0,GlobalFoundries,14.0,3000000.0,123.0,2017-03-01 00:00:00,Radeon Pro Mobile,1002.0,1201.0,1500.0,4096.0,DDR5,128.0,96.0,1024.0,64.0,16.0,16.0,,16.0,1.0,,19.22,76.86,2460.0,153.7,50.0,12,4.6,1.3,6.0,,,,
Radeon Pro WX 7100 Mobile,Ellesmere,GCN 4.0,GlobalFoundries,14.0,5700000.0,232.0,2017-03-01 00:00:00,Radeon Pro Mobile,1188.0,1243.0,1250.0,8192.0,DDR5,256.0,160.0,2304.0,144.0,32.0,36.0,,16.0,2.0,,39.78,179.0,5728.0,358.0,130.0,12,4.6,1.3,6.0,,,,
Radeon Pro WX 7130 Mobile,Ellesmere,GCN 4.0,GlobalFoundries,14.0,5700000.0,232.0,2017-03-01 00:00:00,Radeon Pro Mobile,1188.0,1243.0,1250.0,8192.0,DDR5,256.0,160.0,2304.0,144.0,32.0,36.0,,16.0,2.0,,39.78,179.0,5728.0,358.0,130.0,12,4.6,1.3,6.0,,,,
Radeon R8 M535DX,Meso,GCN 3.0,TSMC,28.0,1550000.0,125.0,2017-04-18 00:00:00,Gem System Hybrid,780.0,891.0,,,shared,,,320.0,20.0,8.0,5.0,,16.0,0.125,,7.128,17.82,570.2,35.64,,12,4.6,1.2.170,6.0,,,,
Radeon RX 540 Mobile,Lexa,GCN 4.0,GlobalFoundries,14.0,2200000.0,103.0,2017-11-11 00:00:00,Polaris Mobile,,,1250.0,2048.0,DDR5,128.0,80.0,512.0,32.0,16.0,8.0,,16.0,0.5,,16.74,33.47,1.071,66.94,50.0,12,4.6,1.3,6.0,,,,
